,MinTemp,MaxTemp,Precipitation,ReferenceET,Date,co2ppm
0,4.572937,7.8125916,0.19609696901170537,0.6358224047625195,2020-01-01,405.0741
1,2.0933228,4.6865234,13.759101089090109,0.26963142138990404,2020-01-02,405.0741
2,4.485626,7.5037537,1.4594494365155697,0.40879214266839553,2020-01-03,405.0741
3,7.765686,13.350922,8.252716879360378,0.5770972263780005,2020-01-04,405.0741
4,7.392151,9.741058,0.4280671215383336,0.7105086086432149,2020-01-05,405.0741
5,7.0174255,8.135681,4.596253170166165,0.4510298031335218,2020-01-06,405.0741
6,7.540802,11.477997,2.1570704702753574,0.6454596758792158,2020-01-07,405.0741
7,9.71817,11.471436,5.856731836684048,0.3590993820881644,2020-01-08,405.0741
8,9.55835,12.200348,5.133608810137957,0.4140489789361328,2020-01-09,405.0741
9,9.290985,11.217316,10.842169867828488,0.2796793874251165,2020-01-10,405.0741
10,7.156616,10.143158,1.8106036121025681,0.7204343484669267,2020-01-11,405.0741
11,6.9955444,9.048218,0.28331456778687425,0.4764313068944546,2020-01-12,405.0741
12,6.6905823,12.434296,6.081693526357412,0.6565896095631565,2020-01-13,405.0741
13,10.689636,12.30304,3.868004505056888,0.7333593321935478,2020-01-14,405.0741
14,10.340271,11.318237,1.5418162511195987,0.5961162547939651,2020-01-15,405.0741
15,10.071533,12.191406,0.7243180763907731,0.622493014803615,2020-01-16,405.0741
16,10.611725,12.348419,2.011361299082637,0.5462332101011209,2020-01-17,405.0741
17,10.944916,11.759491,10.550438147038221,0.1872229683687271,2020-01-18,405.0741
18,9.898529,10.930817,8.90608225017786,0.39497669214942116,2020-01-19,405.0741
19,8.822388,9.85025,5.126096215099096,0.4252910772570124,2020-01-20,405.0741
20,8.3403015,8.809143,2.00845351209864,0.5284518285872079,2020-01-21,405.0741
21,8.408997,10.710114,0.44655774399871007,0.5874846864165986,2020-01-22,405.0741
22,10.424835,11.179138,0.08217415033868747,0.47829867326080316,2020-01-23,405.0741
23,8.325562,10.891174,2.809050469659269,0.37639158652958493,2020-01-24,405.0741
24,8.276245,9.336761,3.9835323812440038,0.6723548909986986,2020-01-25,405.0741
25,6.809662,11.360565,10.600644070655107,0.6041457969182382,2020-01-26,405.0741
26,6.2901,10.502228,13.985252799466252,0.7497997700944534,2020-01-27,405.0741
27,6.2405396,10.335419,12.930065905675292,0.6443625071406837,2020-01-28,405.0741
28,7.993866,9.483795,8.638898399658501,0.6199290621815444,2020-01-29,405.0741
29,8.188049,9.199921,12.409708136692643,0.6540317218737077,2020-01-30,405.0741
30,7.692688,9.29129,25.57852752506733,0.2768105871037101,2020-01-31,405.0741
31,7.309387,8.176758,0.13618788580060937,0.8906537342002333,2020-02-01,405.0741
32,7.133423,9.113525,1.0707714460202728e-12,0.8556427026417979,2020-02-02,405.0741
33,8.493164,11.192047,6.893830792978406,0.5781141567910176,2020-02-03,405.0741
34,11.133881,12.04306,0.05171746561245527,0.8005347769308987,2020-02-04,405.0741
35,8.615295,11.391327,0.15788482196512632,1.1439423821856316,2020-02-05,405.0741
36,8.132477,9.513062,7.418842952381483e-12,1.0702354579056355,2020-02-06,405.0741
37,8.772156,10.624176,0.002951792282601673,1.0902252333023275,2020-02-07,405.0741
38,9.959686,10.305145,0.12189818808110431,0.5299946376349295,2020-02-08,405.0741
39,9.63031,10.572876,0.007117051677596464,1.03298978534897,2020-02-09,405.0741
40,10.32373,11.368317,0.07370855255430797,0.9679060369684682,2020-02-10,405.0741
41,9.759216,11.273621,0.00161222382644155,1.1769400474416005,2020-02-11,405.0741
42,9.817474,11.463959,4.71755422430965e-12,1.0550273015667384,2020-02-12,405.0741
43,10.424347,11.80542,0.6647630565566942,0.7687361530206834,2020-02-13,405.0741
44,9.7664795,11.895111,0.15919136749289464,1.0364533130492513,2020-02-14,405.0741
45,10.315796,12.36026,0.10844145181181375,0.9443135435179694,2020-02-15,405.0741
46,11.167084,12.234009,1.2874959240434691,0.8102560444940645,2020-02-16,405.0741
47,6.7066345,11.913513,6.4259294886142015,0.6400850741111521,2020-02-17,405.0741
48,6.6941833,7.2693176,0.027191214758204296,1.0862270929095266,2020-02-18,405.0741
49,7.0522156,8.502747,0.009651232107898977,1.2601775859735995,2020-02-19,405.0741
50,6.4334106,8.801819,7.359812319035635e-14,1.440750698938381,2020-02-20,405.0741
51,8.825928,10.709106,0.20876191993011162,1.2799277006790546,2020-02-21,405.0741
52,9.164612,11.283691,0.8748737687710673,0.7129139930485303,2020-02-22,405.0741
53,9.3116455,10.354614,0.06015987728460459,1.3636988960907779,2020-02-23,405.0741
54,8.709137,9.8497925,1.5594831191553004e-13,1.4948606394968216,2020-02-24,405.0741
55,9.663147,10.041565,0.38727492647012696,1.001587291277116,2020-02-25,405.0741
56,9.24884,9.749878,6.349677639082074,0.45215688710442625,2020-02-26,405.0741
57,8.70343,9.813751,0.3220808241167106,1.3054750243089128,2020-02-27,405.0741
58,8.1987,9.531891,5.553568876348436,1.4770524923301842,2020-02-28,405.0741
59,7.7713623,9.9198,1.2887614604551345,1.5264374476131708,2020-02-29,405.0741
