,MinTemp,MaxTemp,Precipitation,ReferenceET,Date,co2ppm
0,7.6904907,8.95166,1.520062069175765,0.48141208055641344,1995-01-01,355.40662
1,7.372986,8.637787,6.253541819751263,0.4629409569677538,1995-01-02,355.40662
2,8.120209,9.507172,10.655085789039731,0.4217120055165416,1995-01-03,355.40662
3,6.856079,9.526886,10.370495449751616,0.5272816013123098,1995-01-04,355.40662
4,6.8121643,9.1128845,5.269839463289827,0.47348870746326754,1995-01-05,355.40662
5,8.627502,9.079651,1.3243410678114742,0.2735143074485765,1995-01-06,355.40662
6,7.4431763,8.749939,11.827380023896694,0.2500990344484172,1995-01-07,355.40662
7,6.8085938,8.54422,0.22386663331417367,0.5137212826830464,1995-01-08,355.40662
8,7.303406,8.271454,8.16061191726476,0.18773035293877466,1995-01-09,355.40662
9,7.8058167,10.426666,4.570029966998845,0.4100970477423264,1995-01-10,355.40662
10,10.0355835,10.660614,1.710245356662199,0.16474062471714612,1995-01-11,355.40662
11,9.772125,10.37677,0.3117402011412196,0.35868350584472936,1995-01-12,355.40662
12,10.109802,10.858093,1.8311157531570643,0.2970249491548087,1995-01-13,355.40662
13,10.091309,10.887207,3.5346792661584914,0.30440182977671626,1995-01-14,355.40662
14,9.830505,11.162476,5.658434657379985,0.5106027501954439,1995-01-15,355.40662
15,10.156494,11.210205,4.409180406946689,0.20978174437327646,1995-01-16,355.40662
16,9.480957,10.054504,7.736288127489388,0.10565725798597153,1995-01-17,355.40662
17,8.089111,9.922974,0.5670795973856002,0.4728949327621385,1995-01-18,355.40662
18,7.898102,8.8654175,8.785969368182123,0.22509422642914093,1995-01-19,355.40662
19,8.545044,9.922913,8.226076257415116,0.40707032459384357,1995-01-20,355.40662
20,7.9805603,9.925415,7.758869603276253,0.22401819037196136,1995-01-21,355.40662
21,8.171478,8.69696,1.0343576810555533,0.3957832526806445,1995-01-22,355.40662
22,8.060181,8.859863,0.1452219337807037,0.5883593020839885,1995-01-23,355.40662
